,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
771,Un total de 400 mil dosis de Sputnik V llegarían al país el 25 de enero https://t.co/VhacFtEjUK https://t.co/ZSgDmwvkC5,AristeguiOnline,Hootsuite Inc.,30,134
772,"Covid-19, irrefrenable en México: mil 106 muertes más y récord en nuevos casos: 21 mil 366 | Gráficas
https://t.co/DMWZ1dYYXL https://t.co/XdsFRj5cvb",AristeguiOnline,Hootsuite Inc.,30,73
773,"""Ojalá las redes sociales se mantengan siempre con apertura, que no haya censura"": AMLO | Video https://t.co/xwHlOhOz9A https://t.co/9NnKLVe1Ob",AristeguiOnline,Hootsuite Inc.,30,234
774,Cerca de 100 mil trabajadores de salud del país fueron vacunados el miércoles https://t.co/QnUmQDyZ7o https://t.co/O8Egu8NStd,AristeguiOnline,Hootsuite Inc.,30,145
775,'Vida saludable' en el paraíso de la comida chatarra | Video https://t.co/Cl4QpSronv https://t.co/K2xqK07FdD,AristeguiOnline,Hootsuite Inc.,30,97
776,#ÚltimoMomento | El miércoles procesarán acusación contra Trump en la Cámara de Representantes: Jim McGovern https://t.co/bSuJji1mIj https://t.co/4kf2ZQmpsN,AristeguiOnline,Hootsuite Inc.,30,87
777,Organismos autónomos no son imprescindibles: AMLO https://t.co/IpJk3IlQVc https://t.co/Rno4BFEYkQ,AristeguiOnline,Hootsuite Inc.,30,149
778,"Sin ejecutar última orden de aprehensión de mi caso: María Elena Ríos Ortiz
https://t.co/uOEQytb2K0 https://t.co/5oigZG32Vc",AristeguiOnline,Hootsuite Inc.,30,48
779,"Los sistemas que usa el Metro son parte de una tecnología ya pasada que necesita mantenimiento. Los transformadores reciben 85 mil volts que se bajan a 15 mil para distribuirlos a las líneas 1,2 y 3, detalla @jorgegavino, Ex Director Gral. del STC Metro https://t.co/LFmTN9GGsi https://t.co/rr6QfF5ig9",AristeguiOnline,Hootsuite Inc.,30,106
780,UNAM fomenta planes de negocio que impulsarán economía en México  https://t.co/owJgg2CpLw https://t.co/2ljqemY3vZ,AristeguiOnline,Hootsuite Inc.,30,144
781,En México hay 200 organismos autónomos que reciben 500 mil mdp al año: AMLO https://t.co/OCqXBVGAvD https://t.co/55NlUQrn6W,AristeguiOnline,Hootsuite Inc.,30,100
782,Imputan cargos a asaltante del Capitolio que amenazó de muerte a Alexandria Ocasio-Cortez https://t.co/8Ixj4iSsZj https://t.co/re2Wq8Qigu,AristeguiOnline,Hootsuite Inc.,30,319
783,"Morena denuncia a presidente del INE, Lorenzo Córdova, y a consejero Ciro Murayama | #Video
https://t.co/kcUzHlamlc https://t.co/PqLJrVND2i",AristeguiOnline,Hootsuite Inc.,30,101
784,"Unión Europea celebra el regreso de Estados Unidos a la OMS y al Acuerdo de París
https://t.co/Bh6G8KMUpd https://t.co/qDlTNuc8mk",AristeguiOnline,Hootsuite Inc.,29,197
785,"Twitter responde a AMLO: 'Ninguna persona es responsable, por sí sola, de nuestras políticas'
https://t.co/gdIpdRgYwL https://t.co/ne4O0FI8Q5",AristeguiOnline,Hootsuite Inc.,29,192
786,"#AristeguiEnVivo | Hay una actitud de venganza contra Julian Assange por inaugurar una forma del derecho a la información global. La postura de México es un gesto importante de deslinde ante la política de EE.UU.: @fabriziomejia, escritor https://t.co/MOGaNF7YnR https://t.co/hCqHIRnRSj",AristeguiOnline,Twitter Web App,29,96
787,Biden dice al mundo que Estados Unidos volverá a liderar con el ejemplo https://t.co/b2EHmUP5uf https://t.co/4ZRQoPtMqa,AristeguiOnline,Hootsuite Inc.,29,281
788,"Comisión para la Verdad del caso Ayotzinapa denunciará en FGR filtración de información
https://t.co/ttwFwlmrQ4 https://t.co/uYQMHNmPj4",AristeguiOnline,Hootsuite Inc.,29,123
789,"Detalló que le pedirá al canciller @m_ebrard hacer los trámites correspondientes al proceso.
https://t.co/Pva31ZTRNZ",AristeguiOnline,Twitter Web App,29,149
790,"#AristeguiEnVivo | Armando Manzanero era un hombre sensible, un hombre del pueblo. Era un gran compositor. Enviamos a sus familiares y amigos nuestro pésame, nuestro abrazo por esta pérdida tan lamentable para el mundo artístico y para México: AMLO https://t.co/5AMIaRPDkj https://t.co/u6iUaNhmYB",AristeguiOnline,Twitter Web App,29,160
791,Cualquier empresa o gobierno estatal podrá adquirir vacunas anti-Covid: AMLO https://t.co/mGimu4gG1K https://t.co/RfECDVhN1W,AristeguiOnline,Hootsuite Inc.,29,125
792,"A un año de la primera muerte por Covid, la cifra se acerca hoy a los 2 millones | Fotos https://t.co/lIAZrcF7FK https://t.co/s696mSeM2z",AristeguiOnline,Hootsuite Inc.,29,126
793,UNICEF exhorta a los gobiernos a mantener las escuelas abiertas a pesar de la pandemia https://t.co/YZsPixX4Wl https://t.co/QN6EmoZ8A4,AristeguiOnline,Hootsuite Inc.,29,103
794,"#AristeguiEnVivo | Tras la aplicación de 98 mil 172 vacunas Pfizer-BioNTech, se han registrado 360 casos de reacciones adversas en México, informó el subsecretario López-Gatell https://t.co/wCdpkgEGaP https://t.co/ALH8nikrXA",AristeguiOnline,Hootsuite Inc.,29,64
795,"En una semana “dejamos protegida la zona rural” con vacuna contra Covid-19: López-Gatell
https://t.co/91pZQvts54 https://t.co/H8a3ydlNKF",AristeguiOnline,Hootsuite Inc.,29,203
796,Asociación civil solicita revisión judicial del caso Cienfuegos https://t.co/ctybOfoquL https://t.co/Us1qiZ5ZrZ,AristeguiOnline,Hootsuite Inc.,29,112
797,"México se integra como miembro no permanente del Consejo de Seguridad de la ONU
https://t.co/R1lCEfV2Lp https://t.co/psxUDpUtbm",AristeguiOnline,Hootsuite Inc.,29,206
798,"Murió el actor José Ángel García, papá de Gael https://t.co/fz4zJ6bylc https://t.co/RUHH7xzBzO",AristeguiOnline,Hootsuite Inc.,29,191
799,"Con 38 votos a favor y 29 en contra, Senado argentino legaliza el aborto https://t.co/Ahuetci51C https://t.co/S396YG5YbU",AristeguiOnline,Hootsuite Inc.,29,269
800,"Gobierno de Biden otorga su beneplácito a Esteban Moctezuma como embajador de México en EU
https://t.co/NzMPct4T7b https://t.co/6biMSmDDbi",AristeguiOnline,Hootsuite Inc.,29,205
801,"'Aquellos que rompieron la ley van a pagar': Donald Trump; reconoce victoria de Biden
https://t.co/D5lvGHMhZ7 https://t.co/tLGZ8AV0eR",AristeguiOnline,Hootsuite Inc.,29,166
802,No se reanudará este sábado el servicio en todas las líneas del Metro afectadas por incendio: Sheinbaum https://t.co/dBDxzrgDQM https://t.co/tExshwBIga,AristeguiOnline,Hootsuite Inc.,29,103
803,"Inicia Ricardo Anaya su gira por el país... acarreando maíz

#Video 👉 https://t.co/tBojcpJQob",AristeguiOnline,Twitter for iPhone,29,206
804,Recuerda Aristegui cuando preguntó sobre salud de Calderón https://t.co/k86zdgkKSx https://t.co/zbdwe39Xzu,AristeguiOnline,Hootsuite Inc.,29,143
805,"#AristeguiEnVivo | Las intervenciones telefónicas no fueron en territorio mexicano y están avaladas por un juez, afirma Mike Vigil, ex jefe de operaciones internacionales de la DEA y quien participó en las investigaciones a Salvador Cienfuegos https://t.co/rD0NgpirnJ https://t.co/U41ldcsuRn",AristeguiOnline,Twitter for iPhone,29,75
806,Alemania adquiere tratamiento anti-Covid que recibió Trump https://t.co/vdoUXisvOo https://t.co/QT3ccARRld,AristeguiOnline,Hootsuite Inc.,29,108
807,"Mañana se darán a conocer el número de defunciones totales en México para el periodo de enero a agosto de 2020. Esto incluirá las muertes por Covid, lo cual dará una primera vista diferente a la de las autoridades de salud: @SantaellaJulio  👉 https://t.co/Tku54plfgr https://t.co/eXolzzfcOi",AristeguiOnline,Twitter Web App,29,66
808,"En carpeta de Cienfuegos, hay otros 10 generales retirados: abogado militar https://t.co/bP9Gh44A4W https://t.co/71oFXb2QUR",AristeguiOnline,Hootsuite Inc.,29,87
809,"Publicar expediente conviene a Cienfuegos, pero a la DEA no le gustará: Richter https://t.co/K9ZEIueF1w https://t.co/zKACnPbZOm",AristeguiOnline,Hootsuite Inc.,29,68
810,"Morelos registra la mayor cifra de contagios en 24 horas desde el inicio de la pandemia
https://t.co/Sgy7XgRW0g https://t.co/MrdxKAmeah",AristeguiOnline,Hootsuite Inc.,29,87
811,"Llegan tarde y mal medicados pacientes con Covid-19: secretaria de Salud-CDMX
https://t.co/SPhVOaOwDQ https://t.co/6ljSpgnyKn",AristeguiOnline,Hootsuite Inc.,29,87
812,800 mil personas en Rusia han sido vacunadas contra Covid-19 https://t.co/jeJoW0Ibhu https://t.co/rNeKz6OTAu,AristeguiOnline,Hootsuite Inc.,29,129
813,"El fiscal Alejandro Gertz defendió la decisión de la FGR de no ejercer acción penal contra el general Cienfuegos, acusó a la #DEA de no enviar todas las pruebas en su contra  y se lanzó contra los “linchadores” que piden al presidente que lo remueva 

👉 https://t.co/Fac0FxTQKx https://t.co/21fh22OlMl",AristeguiOnline,Hootsuite Inc.,29,96
814,Julio César Chávez fue mejor que Floyd Mayweather Jr: Mike Tyson | Video https://t.co/ZrzjY5CBQj https://t.co/PBEi7F3IJ1,AristeguiOnline,Hootsuite Inc.,29,351
815,Nueva York rompe contratos con la empresa de Trump por las 'actividades criminales' del presidente  https://t.co/pdcBNlOblh https://t.co/fX9usWkXIh,AristeguiOnline,Hootsuite Inc.,29,163
816,Capitolio: del fuego de los manifestantes de Trump a la transición pacífica de Biden en una imagen https://t.co/YJfy9ZAAJO https://t.co/l2dZ86g8ON,AristeguiOnline,Hootsuite Inc.,29,188
817,"SFP inhabilita por 10 años a funcionario de Pemex relacionado con la 'Estafa Maestra'
https://t.co/mPcW5VdU1T https://t.co/ZzGIjvelXK",AristeguiOnline,Hootsuite Inc.,29,165
818,Asesinan en Celaya a nueve personas durante un velorio https://t.co/fuVtQk5d0b https://t.co/1wBbd7nQc0,AristeguiOnline,Hootsuite Inc.,29,132
819,Cárteles mexicanos: 'La conexión asiática' https://t.co/qtSqAFMhTE https://t.co/20f3AVYBUC,AristeguiOnline,Hootsuite Inc.,29,91
820,"La capacidad de atención médica ha sido rebasada por la pandemia de Covid-19: Graue
https://t.co/Jx3SpPovWo https://t.co/WyDF6a6IMo",AristeguiOnline,Hootsuite Inc.,29,138
821,#AristeguiEnVivo | Nuestras investigaciones contra narcotraficantes tienen más de un 95% por ciento de éxito en los juicios. Son absurdos los los cuestionamientos de Gertz Manero cuando México tiene apenas un 5% de éxito: Mike Vigil https://t.co/jxIIa302Hm https://t.co/TuFIkHeWTb,AristeguiOnline,Twitter Web App,29,113
822,"Recibe Cámara de Diputados solicitud para desaforar a Mauricio Toledo; Noroña acusa 'persecución'
https://t.co/SHmSdLMjG9 https://t.co/DRWs4r65ml",AristeguiOnline,Hootsuite Inc.,29,95
823,Organismos autónomos se crearon para privatizar empresas y duplican funciones: AMLO https://t.co/dQP5TzAkWh https://t.co/q8Iwr5jwZe,AristeguiOnline,Hootsuite Inc.,28,97
824,"#AristeguiEnVivo | Hay esquizofrenia entre la comunidad que trabaja temas de seguridad porque no se tiene toda la información sobre el caso Cienfuegos. Lo que vimos en el documento de la DEA es vergonzoso: Gerardo Rodríguez Sánchez Lara, Prof. de la UDLAP https://t.co/ZfohUuXnhl https://t.co/MQJJUhGzvv",AristeguiOnline,Twitter Web App,28,60
825,Casi la mitad de peruanos rechaza vacunarse contra la Covid-19 https://t.co/F3dYJbOATS https://t.co/HDkqYvrbGS,AristeguiOnline,Hootsuite Inc.,28,107
826,"Muertes por Covid-19 en el mundo alcanzan las 2 millones: Reuters
https://t.co/UMFLfUt56C https://t.co/PzCDqEMgip",AristeguiOnline,Hootsuite Inc.,28,53
827,Extiende CDMX semáforo rojo para la siguiente semana https://t.co/IbGuJeBd2K https://t.co/EOpSSIZRVR,AristeguiOnline,Hootsuite Inc.,28,73
828,Alemania señala que sus cifras de infección de Covid-19 son demasiado altas https://t.co/5rx1nzbM1z https://t.co/8eHW1XPh5I,AristeguiOnline,Hootsuite Inc.,28,49
829,"Sheinbaum no cede a petición de restauranteros para abrir en semáforo rojo
https://t.co/PurcgmyXxd https://t.co/hMFxpmoigQ",AristeguiOnline,Hootsuite Inc.,28,178
830,"Rebasa Tlalpan los mil fallecidos por Covid-19; revisa aquí el reporte de tu municipio
https://t.co/Unkx7kF3TE https://t.co/sRH4Ql21Pb",AristeguiOnline,Hootsuite Inc.,28,86
831,"Descubren en Egipto un templo funerario que data de hace 4,300 años https://t.co/TINlyubwJ2 https://t.co/c1wQUrJLj3",AristeguiOnline,Hootsuite Inc.,28,122
832,Nancy Pelosi es reelegida como presidenta de la Cámara de Representantes de EU https://t.co/RPwYbN10lA https://t.co/zA6YAoNH1T,AristeguiOnline,Hootsuite Inc.,28,284
833,Líderes del mundo felicitan al presidente Biden y a la vicepresidenta Harris https://t.co/OMvgUro1TB https://t.co/bComb9Y2CQ,AristeguiOnline,Hootsuite Inc.,28,183
834,"Llegan a su fin cuatro años de la era Donald Trump con la toma de poder de Joe Biden, presidente número 46 de Estados Unidos https://t.co/UVZCl6RvDg https://t.co/3HbETesk1s",AristeguiOnline,Hootsuite Inc.,28,221
835,"Reportan primer descenso en número de pacientes por Covid-19 en el Valle de México, tras 16 días al alza https://t.co/DeJ5EHqOLp https://t.co/4Ze34wIC88",AristeguiOnline,Hootsuite Inc.,28,196
836,Trump reacciona al bloqueo de Twitter desde @POTUS; acusa coordinación de la red social con demócratas https://t.co/8Lsl9p8hOg https://t.co/GcvfRcyaBH,AristeguiOnline,Hootsuite Inc.,28,108
837,"Plan de ‘confinamiento extremo’ es analizado por gobierno alemán tras récord de muertes por Covid-19
https://t.co/HsiQnMuQFK https://t.co/69InErpJUa",AristeguiOnline,Hootsuite Inc.,28,122
838,"""Gobierno japonés aplaza declaración de 'estado de emergencia' en Tokio
https://t.co/dvoLrpNlJS"" https://t.co/tTRpTO9Xb3",AristeguiOnline,Hootsuite Inc.,28,74
839,Putin ordena la vacunación masiva contra el virus en Rusia a partir de la próxima semana https://t.co/zdZ4utWeyq https://t.co/dfp3ye7zYA,AristeguiOnline,Hootsuite Inc.,28,152
840,"Para iniciar plan de vacunación, 828 hospitales Covid ya tienen dosis de Pfizer-BioNTech https://t.co/7GZjeb3M8z https://t.co/IeucQwt0NH",AristeguiOnline,Hootsuite Inc.,28,61
841,"#AristeguiEnVivo | 'Estamos convencidos de que llegamos al límite, no podemos más', expresa @Gloprest, empresario restaurantero, sobre la iniciativa #AbrirOMorir, la cual aboga por la apertura de restaurantes https://t.co/Yuh6PDOtVL https://t.co/0006ZmBh4f",AristeguiOnline,Hootsuite Inc.,28,197
842,Biden se compromete a regresar al acuerdo climático de París https://t.co/3kx6bvk2ub https://t.co/XRkhllu38h,AristeguiOnline,Hootsuite Inc.,28,246
843,No habrá obstáculos si alguien quiere vender vacuna anti-Covid: AMLO https://t.co/oKuXBi2E7p https://t.co/H8pEokrgEa,AristeguiOnline,Hootsuite Inc.,28,262
844,Vacuna de AstraZeneca llegará una semana antes https://t.co/oO7OLrcIFz https://t.co/Xr4NmYtDjQ,AristeguiOnline,Hootsuite Inc.,28,153
845,"Explosiones recientes del Popocatépetl, espectaculares pero sin riesgo para la población: UNAM https://t.co/bvq38lQFla https://t.co/Tlk9oJLd3u",AristeguiOnline,Hootsuite Inc.,28,197
846,"Investiga FGJCDMX vínculo de empresas fantasma con lavado de mil mdp en sexenio anterior
https://t.co/D7droVe0zQ https://t.co/JxGcqh27bO",AristeguiOnline,Hootsuite Inc.,28,96
847,"Hospitales de California, “al borde de una crisis” por saturación de casos de coronavirus
https://t.co/CLF3ya3W2e https://t.co/UyN1Wgw4j8",AristeguiOnline,Hootsuite Inc.,28,112
848,Sería importante saber de dónde viene el dinero oculto de Alfredo Castillo: Anabel Hernández https://t.co/WivQUpTn5L https://t.co/bfDUwpB6gU,AristeguiOnline,Hootsuite Inc.,28,95
849,"Tiene Covid-19 la secretaria de Morena, Citlalli Hernández https://t.co/clCZ2b6BX2 https://t.co/zAfoZrGquW",AristeguiOnline,Hootsuite Inc.,28,253
850,"Cuando el pasado sale a relucir: 5 hallazgos históricos en suelo nacional
https://t.co/kTTNu4EUNj https://t.co/2fQnLbio5T",AristeguiOnline,Hootsuite Inc.,28,156
851,En México hay 126 millones 014 mil 024 de habitantes: Censo de Población y Vivienda 2020 https://t.co/CKCCNUrFIS https://t.co/JNWW9HsLIB,AristeguiOnline,Hootsuite Inc.,28,86
852,"Se informará si otros funcionarios dan positivo a Covid, este gobierno no oculta información: Sánchez Cordero https://t.co/EBYBwClGhc https://t.co/HB2Yv6HNaV",AristeguiOnline,Hootsuite Inc.,28,147
853,#LoMásLeído | Cárteles mexicanos: 'La conexión asiática' https://t.co/KFIDvD19rI https://t.co/65I3bQUAeu,AristeguiOnline,Hootsuite Inc.,28,107
854,"Trump habló con asesores sobre perdonarse a sí mismo: New York Times
https://t.co/XePM4wvH84 https://t.co/bKwU6JklZ7",AristeguiOnline,Hootsuite Inc.,28,99
855,Presenta AMLO recurso de inconformidad ante el TEPJF por 'censura abierta y descarada' a la mañanera https://t.co/Obx46oTw20 https://t.co/IMpJ0KcPRm,AristeguiOnline,Hootsuite Inc.,28,154
856,"Argentina limita los vuelos con México, Brasil, Europa y EU https://t.co/PGTavYFpXV https://t.co/frFVIr6bH1",AristeguiOnline,Hootsuite Inc.,28,114
857,"Que Raymundo Collins devuelva el dinero que se robó: Sheinbaum
https://t.co/uHHt32Vwo3 https://t.co/gyofL2Qfbr",AristeguiOnline,Hootsuite Inc.,27,74
858,Descartamos consulta sobre aborto porque es una cuestión de derechos: Diputada argentina https://t.co/ImG3Vzh2Na https://t.co/Me8woJ3IwN,AristeguiOnline,Hootsuite Inc.,27,117
859,Inicia gira de Ricardo Anaya con acarreo de maíz https://t.co/Rkxt1qKXEC https://t.co/YWWS0Qaroh,AristeguiOnline,Hootsuite Inc.,27,114
860,Población afectada por inundaciones en Tabasco recibió 4 mil 673 toneladas de ayuda humanitaria https://t.co/dKBPCr0Kyn https://t.co/6eGP6VXL7E,AristeguiOnline,Hootsuite Inc.,27,138
861,"#AristeguiEnVivo A finales de 2020, se recibieron las primeras quejas sobre el oxígeno medicinal. En un trabajo coordinado con Facebook y la policía cibernética se han atacado los fraudes y la delincuencia: @SheffieldGto, Procurador Federal del Consumidor https://t.co/DqnVTuiWPT https://t.co/1jmyx1tRMc",AristeguiOnline,Twitter Web App,27,75
862,Removiendo la caries a la democracia de Estados Unidos https://t.co/aDs4MbhWNy https://t.co/YPJkdb5fED,AristeguiOnline,Hootsuite Inc.,27,193
863,"No se permitirá ‘agandalle’ en vacunación contra Covid-19: Zoé Robledo
https://t.co/Hlzsbjrk0b https://t.co/99p5ACRIaz",AristeguiOnline,Hootsuite Inc.,27,147
864,Concentradora de oxígeno cuesta 27 mil pesos; Claro Shop es la que excede el precio https://t.co/QvCIYOBxY4 https://t.co/YQHHRm07Lk,AristeguiOnline,Hootsuite Inc.,27,55
865,"Suman 2 mil 397 muertes en el personal de Salud durante pandemia
https://t.co/e3FSsaxUjU https://t.co/iAX0pblEBs",AristeguiOnline,Hootsuite Inc.,27,82
866,"CDMX seguirá en semáforo rojo pero permitirán reapertura de restaurantes y gimnasios al aire libre
https://t.co/d0GvO2LuPW https://t.co/4qfq5LOna2",AristeguiOnline,Hootsuite Inc.,27,139
867,#Urgente OMS emite nueva orientación clínica sobre tratamiento de pacientes con Covid-19 https://t.co/kpvySZh0jn https://t.co/4ptNMbMvlE,AristeguiOnline,Hootsuite Inc.,27,82
868,Desmiente Robledo que exista página web para registrar a adultos mayores en la vacunación https://t.co/t9aDSv6ge3 https://t.co/8w7wsOBf9r,AristeguiOnline,Hootsuite Inc.,27,60
869,"Difunden foto de AMLO trabajando; pacta con Putin envío de 24 millones de vacunas Sputnik V a México
https://t.co/khtutNJ5wS https://t.co/0YX5NvPia9",AristeguiOnline,Hootsuite Inc.,27,280
