,Texto,Usuario,Fuente,Conteo de retweets,Conteo de favoritos
1856,"""La vida me ha enseñado que siempre hay que buscarle el lado bueno a las cosas y recordar que todo pasa por algo.""",SoloReflexiones,TweetDeck,351,144
1857,https://t.co/KOPOgMg52v,SoloReflexiones,TweetDeck,351,1140
1858,"""Callar es de sabios, amar es de humanos, llorar es de valientes y perdonar es de humildes.""",SoloReflexiones,TweetDeck,351,162
1859,"Que linda la gente que te cambia el día, el humor, las ganas, la vida.",SoloReflexiones,TweetDeck,351,751
1860,"""El truco esta en no esperar nada de nadie.""",SoloReflexiones,TweetDeck,351,156
1861,"""El sacrificio de hoy, es el éxito de mañana.""",SoloReflexiones,TweetDeck,351,161
1862,"""Cuando existen las ganas, todo es posible.""",SoloReflexiones,TweetDeck,350,197
1863,"Piensa como un adulto, vive como alguien joven y aconseja como un anciano pero nunca dejes de soñar como niño.",SoloReflexiones,TweetDeck,350,176
1864,"""Quienes se van sin despedirse, nunca se van del todo.""",SoloReflexiones,TweetDeck,350,206
1865,"Si te alejas de alguien que amas y no te sigue, puedes estar seguro de que tomaste la decisión correcta.",SoloReflexiones,TweetDeck,350,267
1866,"""Los aeropuertos ven más besos sinceros que las bodas. Los muros de hospitales han escuchado más oraciones reales que las iglesias.""",SoloReflexiones,TweetDeck,350,257
1867,"Acostarse y quedarse horas mirando el techo, imaginando historias que nos gustarían que nos pasaran.",SoloReflexiones,Twitter for Android,349,601
1868,"Te juro que iría, te abrazaría y no te soltaría más.",SoloReflexiones,TweetDeck,349,213
1869,"La vida es como un espejo, si le sonríes te devuelve la sonrisa.",SoloReflexiones,Hootsuite,349,135
1870,"""Una mente negativa nunca tendrá una vida positiva.""",SoloReflexiones,TweetDeck,349,147
1871,"""Quédate con quien conoce la peor versión de ti y no le da miedo.""",SoloReflexiones,TweetDeck,349,176
1872,Mejor fallar intentándolo que quedarse con la duda de qué hubiera pasado.,SoloReflexiones,Hootsuite,348,149
1873,"Nunca digas nunca, la vida da mil vueltas.",SoloReflexiones,TweetDeck,348,145
1874,"No existe falta de tiempo, existe falta de interés.",SoloReflexiones,Hootsuite,348,137
1875,"""Si alguien está destinado a permanecer en tu vida, tarde o temprano regresa.""",SoloReflexiones,TweetDeck,348,216
1876,"“No elijas a la mejor persona, elije a la persona que te haga mejor”.",SoloReflexiones,Hootsuite,348,161
1877,“De la vida aprendí que alguien tiene que hacernos llorar para darnos cuenta de que nos merecemos a alguien que nos haga sonreír.”,SoloReflexiones,Hootsuite,348,195
1878,"No esperes el momento perfecto, toma el momento y hazlo perfecto.",SoloReflexiones,TweetDeck,348,146
1879,"""Si te hace reír, te puede enamorar.""",SoloReflexiones,TweetDeck,347,208
1880,"""Porque todo lo bueno comienza con un poco de miedo.""",SoloReflexiones,TweetDeck,347,198
1881,"""La verdadera felicidad es cuando puedes disfrutar de ti mismo.""",SoloReflexiones,TweetDeck,347,136
1882,"""No llores, ríe. No dudes, hazlo. No calles, grítalo. No desistas, vuélvelo a intentar.""",SoloReflexiones,TweetDeck,347,165
1883,Tu sencillez es lo que te hace grande.,SoloReflexiones,TweetDeck,347,637
1884,"""Una vez que te enamoras, todo es diferente."" Kurt Cobain",SoloReflexiones,TweetDeck,347,173
1885,"""Cada día de nuestra vida estamos creando nuestro destino.""",SoloReflexiones,TweetDeck,346,181
1886,"“Soy de esas personas que se dan cuenta de muchas cosas, pero no dicen nada.”",SoloReflexiones,Hootsuite,346,160
1887,No hay peor pecado que provocar lágrimas en una cara que nos ha regalado sus mejores sonrisas.,SoloReflexiones,TweetDeck,346,235
1888,"""Estar destrozado y no decirle a nadie.""",SoloReflexiones,TweetDeck,346,223
1889,"""Si una persona vuelve a tu vida para remediar el error que cometió, entonces vale la pena.""",SoloReflexiones,TweetDeck,346,223
1890,"¡Ah! Y, por si no lo sabías, nunca paro de pensar en ti.",SoloReflexiones,Hootsuite,345,129
1891,"“Sonreír y no amargarse la vida por nada ni por nadie, esa es la clave.”",SoloReflexiones,Hootsuite,345,158
1892,"""No importa lo difícil que sea la situación, nunca dejes ir algo que de verdad amas.""",SoloReflexiones,TweetDeck,345,201
1893,"""Querer decir tanto y saber que es mejor no decir nada.""",SoloReflexiones,TweetDeck,345,223
1894,"Levántate, sonríele a la vida y sigue tu camino; no es tiempo de llorar, es tiempo de ir hacia delante y ser feliz.",SoloReflexiones,TweetDeck,345,212
1895,"""Yo creo que dos personas que se hacen reír, tiene derecho a todo.""",SoloReflexiones,TweetDeck,345,166
1896,"El éxito consiste en confiar en ti, no depender de nadie y tener en mente que no hay nada imposible.",SoloReflexiones,Hootsuite,344,137
1897,"Aguanto. 
Aguanto. 
Aguanto. 
Callo. 
Callo. 
Exploto.",SoloReflexiones,TweetDeck,344,247
1898,2020: Ser amado y estar enamorado.,SoloReflexiones,Twitter for Android,344,770
1899,"""Es mejor algo difícil y duradero que algo fácil y pasajero.""",SoloReflexiones,TweetDeck,344,190
1900,Mi color favorito es verte. 😍😍✌👌,SoloReflexiones,TweetDeck,343,188
1901,"Una persona que ríe a diario no es porque siempre le vaya bien, sino porque aprendió que debe sonreír siempre.",SoloReflexiones,TweetDeck,343,200
1902,"""La herida que más cuesta sanar viene de quien dijo que nunca te la iba a causar.""",SoloReflexiones,TweetDeck,343,273
1903,“Porque todo lo bueno comienza con un poco de miedo.”,SoloReflexiones,Hootsuite,343,184
1904,"Los teléfonos móviles serán inteligentes el día que te digan ""yo no mandaría ese mensaje si fuera tú"".",SoloReflexiones,TweetDeck,343,161
1905,"""Todo en la vida es temporal, si las cosas van bien, disfruta y si las cosas van mal, no te preocupes, no va a durar para siempre tampoco.""",SoloReflexiones,TweetDeck,343,189
1906,"""Todos hablan, pocos a la cara.""",SoloReflexiones,TweetDeck,343,178
1907,"""Siempre habrá alguien que quiera vernos sufrir, pero les vamos a demostrar que somos tan fuertes que siempre nos verán reír.""",SoloReflexiones,Twitter for Android,343,548
1908,"De todas las cosas que llevas puestas, tu actitud es la más importante.",SoloReflexiones,Hootsuite,343,119
1909,"Relájese, que si la vida lo quiere con esa persona van a estar juntos en las circunstancias perfectas.",SoloReflexiones,TweetDeck,342,1043
1910,Haz de tu vida un sueño y de tu sueño una realidad.,SoloReflexiones,TweetDeck,342,135
1911,"""Así como en la vida existe el ""pasado, presente y futuro"" en los sentimientos está el ""perdona, olvida y continua"".",SoloReflexiones,TweetDeck,342,183
1912,"""La única persona que necesitas en tu vida es aquella que te demuestre que te necesita en la suya.""",SoloReflexiones,TweetDeck,341,186
1913,"""Lo mejor de mi vida, es estar en la tuya.""",SoloReflexiones,TweetDeck,341,179
1914,"""En un mundo lleno de hipócritas, los sinceros somos los malos.""",SoloReflexiones,TweetDeck,341,140
1915,"""A veces no hay próxima vez, a veces no hay segundas oportunidades, a veces es ahora o nunca.""",SoloReflexiones,TweetDeck,341,137
1916,"""Quien te quiere, te llama, te busca, se preocupa, piensa en ti y te lo demuestra.""",SoloReflexiones,TweetDeck,341,254
1917,No necesito a una persona que vea lo bueno en mí. Necesito a una persona que vea lo malo y aún así me quiera.,SoloReflexiones,TweetDeck,340,148
1918,Enamórate de quien acepte tu locura.,SoloReflexiones,TweetDeck,340,207
1919,"""Despertar y ser tus ojos,  eso quiero.""",SoloReflexiones,Hootsuite,340,187
1920,"""Si dejas salir tus miedos, tendrás más espacio para vivir tus sueños.""",SoloReflexiones,TweetDeck,340,176
1921,"Hay gente que llega a tu vida para quedarse, aunque se vaya.",SoloReflexiones,TweetDeck,340,169
1922,"""No me juzgues hasta que me conozcas y no hables de mí hasta que hayas hablado conmigo.""",SoloReflexiones,TweetDeck,340,194
1923,"Que te haga cosquillas, que te haga reír, que te llene de besos, que te pique, que juegue contigo como si fueseis niños. Eso es amor.",SoloReflexiones,TweetDeck,340,183
1924,"""Ley de vida: quien no quiso cuando pudo, no podrá cuando quiera.""",SoloReflexiones,TweetDeck,339,172
1925,"""Para qué pelear por tonterías si podemos sonreír por estupideces.""",SoloReflexiones,TweetDeck,339,151
1926,"""Serás feliz me dijo la vida, pero primero te enseñaré a ser  fuerte.""",SoloReflexiones,TweetDeck,338,210
1927,"""Todavía recuerdo cómo empezamos a hablar.""",SoloReflexiones,TweetDeck,338,209
1928,"""Cuando alguien te ama, no necesita decirlo. Se sabe por la forma en que te trata.""",SoloReflexiones,TweetDeck,338,213
1929,"Que no te digan que el cielo es el límite, cuando hay huellas en la luna.",SoloReflexiones,TweetDeck,338,170
1930,"Cuando estes enojado con alguien a quien amas, ten cuidado con lo que le dices, por que tu mente se enoja, pero tu corazon aun lo quiere.",SoloReflexiones,TweetDeck,337,216
1931,“Los abuelos deberían ser eternos.”,SoloReflexiones,Hootsuite,337,228
1932,"A veces, cuando digo: ""Estoy bien"" Lo que quiero es que alguien me mire a los ojos, me abrace fuerte y diga: ""Yo sé que no lo estas"".",SoloReflexiones,TweetDeck,337,196
1933,"""Las cosas que valen la pena, nunca serán sencillas.""",SoloReflexiones,TweetDeck,337,176
1934,"“Entre un choque de miradas, una sonrisa es el mejor accidente”.",SoloReflexiones,TweetDeck,337,190
1935,"""El amor es conocer el cielo y el infierno con esa persona, saber que nada es fácil y aún así, no dejarla ir nunca.""",SoloReflexiones,TweetDeck,337,263
1936,Ignorando no se olvida.,SoloReflexiones,TweetDeck,337,206
1937,"""Si te hace feliz, entonces vale la pena.""",SoloReflexiones,TweetDeck,336,178
1938,"""Prohibido rendirse, respira hondo y sigue.""",SoloReflexiones,TweetDeck,336,164
1939,"Naciste para ser una persona real, no perfecta. Estás aquí para ser tú mismo, no lo que los demás quieren que seas.",SoloReflexiones,Twitter for Android,336,425
1940,"—Todo era perfecto.  
—¿Y qué paso?  
—Me desperté.",SoloReflexiones,TweetDeck,336,196
1941,"""Llorar no significa ser débil, sino que los sentimientos fueron verdaderos.""",SoloReflexiones,TweetDeck,336,177
1942,"Que no te hable, no significa que no te extrañe.",SoloReflexiones,TweetDeck,336,185
1943,"""Los verdaderos hombres sacan sonrisas, no lágrimas.""",SoloReflexiones,TweetDeck,336,205
1944,"""Es imposible"", dijo el orgullo. ""Es arriesgado"", dijo la experiencia. ""No tiene sentido"", dijo la razón. ""Inténtalo"", susurró el corazón.",SoloReflexiones,Twitter for Android,336,507
1945,"""Llorar no significa ser débil, sino que los sentimientos fueron verdaderos.""",SoloReflexiones,TweetDeck,335,188
1946,"""Cualquier persona puede hacerte feliz haciendo algo especial pero solo alguien especial puede hacerte feliz sin hacer nada."" Wiz Khalifa",SoloReflexiones,TweetDeck,335,182
1947,"“No creas en quien dice quererte, sino en quien lucha por tenerte.”",SoloReflexiones,Hootsuite,335,163
1948,Nunca es demasiado tarde para luchar por aquello que es importante en tu vida.,SoloReflexiones,TweetDeck,335,162
1949,"“Vive mientras puedas, nunca te lamentes de sentir de pensar y de expresar lo que sientes.”",SoloReflexiones,Hootsuite,335,150
1950,"""Sin locura, no existe la felicidad.""",SoloReflexiones,TweetDeck,335,163
1951,"""Te juro que iría hasta dónde estás, te abrazaría y no te soltaría más.""",SoloReflexiones,TweetDeck,334,175
1952,"""Nada es imposible. Si realmente lo quieres, lo tendrás.""",SoloReflexiones,TweetDeck,334,176
1953,No digas “te amo” para sacar una sonrisa si mañana vas a decir “olvidame” para derramar una lágrima.,SoloReflexiones,Hootsuite,334,183
1954,"""La ausencia de alguien que te importa puede quitarte las ganas de todo.""",SoloReflexiones,TweetDeck,334,193
1955,"""Una cosa es perdonar y otra recuperar la confianza que había antes.""",SoloReflexiones,TweetDeck,334,211
1956,"""¡Sonríe! Hoy es un día excelente para estar orgulloso de quien eres.""",SoloReflexiones,TweetDeck,334,169
1957,"""Para ser feliz debes aprender a ignorar muchas cosas.""",SoloReflexiones,TweetDeck,334,154
1958,"Llora cuando te falte un familiar, no cuando un subnormal no te sepa valorar.",SoloReflexiones,TweetDeck,334,841
1959,"""Es de valientes sonreír cuando el corazón llora.""",SoloReflexiones,TweetDeck,333,186
1960,"""Llorar no significa ser débil, sino que los sentimientos fueron verdaderos.""",SoloReflexiones,TweetDeck,333,166
1961,"Detrás de un gran insomnio, existe una larga historia.",SoloReflexiones,TweetDeck,333,168
1962,"""Va a costar, va a ser difícil, va a tomar tiempo y también va a doler, pero lo va a valer.""",SoloReflexiones,TweetDeck,332,201
1963,"""Quien te lastima te hace fuerte, quien te critica te hace importante, quien te envidia te hace grande.""",SoloReflexiones,TweetDeck,331,192
1964,"""Yo me entero de todo. Que no te lo diga es diferente.""",SoloReflexiones,TweetDeck,331,210
1965,"Vive la vida y disfruta el momento, porque te tiene que gustar a ti, no a los demás.",SoloReflexiones,TweetDeck,331,132
1966,"""Dormir para no pensar, callar para no gritar, reír para no llorar y olvidar para no sufrir.""",SoloReflexiones,TweetDeck,331,161
1967,“Algún día te darás cuenta de que yo lo daba todo por ti.”,SoloReflexiones,Hootsuite,331,181
1968,"""Todo llega cuando tiene que llegar.""",SoloReflexiones,TweetDeck,330,221
1969,"“Si te duele, todavía te importa.”",SoloReflexiones,Hootsuite,330,226
1970,"“Te conocí como a cualquiera, pero te quiero como a nadie.”",SoloReflexiones,Hootsuite,330,192
1971,"""Y de repente, miras hacia atrás y te das cuenta de que ya no eres el mismo, que todo es diferente, que todo ha cambiado.""",SoloReflexiones,TweetDeck,330,143
1972,"""El mejor maestro es el tiempo, sin necesidad de que hagas preguntas, te da las mejores respuestas.""",SoloReflexiones,TweetDeck,329,172
1973,"""A veces somos buenos con las personas  equivocadas.""",SoloReflexiones,TweetDeck,329,164
1974,"""Hoy son errores, mañana son experiencias.""",SoloReflexiones,TweetDeck,329,148
1975,"Abuelas que antes de decirte tu nombre, nombran a todos tus primos.",SoloReflexiones,TweetDeck,329,160
1976,"""Tal vez lo nuestro era conocernos, pero no estar juntos.""",SoloReflexiones,TweetDeck,328,260
1977,"""Nos vemos cuando el destino tenga ganas de juntarnos, mientras tanto cuídate y sé feliz.""",SoloReflexiones,TweetDeck,328,218
1978,"""Extraño de mi infancia cuando mis únicas preocupaciones eran: caminar sin pisar las rayas y colorear sin salirme de las líneas.""",SoloReflexiones,TweetDeck,328,190
1979,"Te juro que si me dices ""te necesito"", lo dejo todo y voy corriendo hacia donde estés.",SoloReflexiones,TweetDeck,327,175
1980,A veces hay que aceptar que algunas cosas nunca van a volver a ser como eran antes.,SoloReflexiones,Twitter for Android,327,461
1981,"“En la vida hay que saber a quien sonreírle y a quien llorarle, no todo el mundo merece ambas cosas.”",SoloReflexiones,Hootsuite,327,150
1982,"Si algún día regresa, acuérdate de como te dejó cuando se fue.",SoloReflexiones,TweetDeck,327,891
1983,Nadie verá las cosas buenas que haces hasta el día en el que dejes de hacerlas.,SoloReflexiones,Hootsuite,326,137
1984,"""Tal vez no le caiga bien a todo el mundo, pero no finjo ser una persona que no soy.",SoloReflexiones,TweetDeck,326,210
1985,"""Conozco muy bien mi propia historia, por lo tanto, soy el único que puedo juzgarme, criticarme y aplaudirme cuando yo quiera.""",SoloReflexiones,TweetDeck,325,211
1986,"“No se puede luchar contra el destino, lo que tiene que ser, será.”",SoloReflexiones,Hootsuite,325,151
1987,"""Toda cicatriz tiene su historia.""",SoloReflexiones,TweetDeck,325,188
1988,"""No es el beso, es quien te lo da. No es el mensaje, es quien te lo envía. No es la canción, es a quien te recuerda.""",SoloReflexiones,Twitter for Android,325,513
1989,"No sé como llegaste a mi vida, solo sé que quiero que te quedes para siempre.",SoloReflexiones,TweetDeck,325,147
1990,"""A veces sólo tienes que aceptar el hecho de que algunas personas sólo son una felicidad temporal en tu vida.""",SoloReflexiones,TweetDeck,325,240
1991,Fallarte no está en mis planes.,SoloReflexiones,TweetDeck,325,708
1992,"""Mirar al cielo y sonreír porque alguien te cuida.""",SoloReflexiones,TweetDeck,325,163
